Year,Month,ATM id,STATE,Fin Txn,Non Fin Txn,Monthly Txn,AVG Fin Txn,AVG Non Fin Txn,AVG Total TXN,Monthly Rev,MHA Revenue,ATM Rev Total,CRA,Spare Rep. (SLM) (AssetOEM),Site Maint (Non Asset),Spare Rep.(UPS),FLM,SUPPLIES,UPS AMC,ATM AMC,VSAT AMC,BW + BCKHL,ESURVEILLANCE,HK,SUD,EBILL,RENT,Penalty,Total Cost,Gross Profit,GROSS PROFIT %,ATM TYPE,MARGIN RANGE Current Month,TXN RANGE Current Month,TXN RANGE Previous Month,TXN RANGE Previous 2nd Month,Revenue Performance,Up Time
2024,March, TSFNP061067093 ,Punjab,3682.0,852.0,4534.0,119.0,27.0,146.0,43942.0,3395.0,47336.0,10842.0,,,,240.0,139,169.0,1250,345.0,715.0,1850.0,775.0,550.0,3000.0,3300.0,2197.0,25667,21669,0.46,Regular,Above 30%,125  150,100  125,100  125,40K  50K,0.89
2024,March, TSFNP061067094 ,Punjab,3615.0,658.0,4273.0,117.0,21.0,138.0,42822.0,3308.0,46131.0,11134.0,,,,240.0,139,169.0,1250,,,1850.0,,,3000.0,4200.0,2141.0,24418,21713,0.47,Regular,Above 30%,125  150,150  175,125  150,40K  50K,0.43
2024,March, TSFNP061067095 ,Punjab,5003.0,986.0,5989.0,161.0,32.0,193.0,56839.0,4391.0,61230.0,11134.0,,,,240.0,139,169.0,1250,,,1850.0,,,3000.0,4290.0,2842.0,25209,36022,0.59,Regular,Above 30%,175  200,175  200,Above 200,Above 50K,0.92
2024,March, TSFNP061067096 ,Punjab,5012.0,1403.0,6415.0,162.0,45.0,207.0,38333.0,3100.0,41433.0,11134.0,,,,240.0,139,169.0,1250,,,1850.0,,,3000.0,,1917.0,19993,21439,0.52,Regular,Above 30%,Above 200,175  200,Above 200,40K  50K,0.99
2024,March, TSFNP061067097 ,Punjab,683.0,147.0,830.0,22.0,5.0,27.0,8385.0,648.0,9033.0,10842.0,,,,240.0,139,176.0,1250,226.0,616.0,3700.0,875.0,,2000.0,1316.0,419.0,22096,13063,1.45,Captive,Below 0%,Below 50,Below 50,Below 50,Below 10K,1.0
2024,March, TSFNP061067098 ,Punjab,6195.0,875.0,7070.0,200.0,28.0,228.0,67047.0,5180.0,72227.0,11584.0,,,,240.0,139,169.0,1250,345.0,616.0,1850.0,,,3000.0,,3352.0,22841,49386,0.68,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,March, TSFNP061067174 ,Punjab,4265.0,751.0,5016.0,138.0,24.0,162.0,49515.0,3825.0,53340.0,10842.0,,,,240.0,139,169.0,1250,226.0,616.0,3700.0,875.0,200.0,2793.0,9200.0,2476.0,33022,20318,0.38,Regular,Above 30%,150  175,150  175,150  175,Above 50K,0.76
2024,March, TSFNP061067181 ,Punjab,4317.0,881.0,5198.0,139.0,28.0,168.0,50168.0,3876.0,54044.0,11134.0,,,,240.0,139,169.0,1250,345.0,715.0,3700.0,875.0,200.0,1970.0,5940.0,2508.0,29480,24563,0.45,Regular,Above 30%,150  175,175  200,150  175,Above 50K,0.93
2024,March, TSFNP061067183 ,Punjab,4465.0,951.0,5416.0,144.0,31.0,175.0,34555.0,2794.0,37349.0,10842.0,,,,240.0,139,169.0,1250,,,3700.0,775.0,,2000.0,,1728.0,21137,16211,0.43,Regular,Above 30%,150  175,150  175,175  200,35K  40K,0.93
2024,March, TSFNP061067184 ,Punjab,5858.0,1126.0,6984.0,189.0,36.0,225.0,64354.0,4972.0,69326.0,11584.0,,,,240.0,139,169.0,1250,345.0,616.0,3700.0,875.0,,2000.0,,3218.0,24431,44895,0.65,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,0.99
2024,March, TSFNP061067195 ,Punjab,8704.0,2028.0,10732.0,281.0,65.0,346.0,86082.0,6650.0,92733.0,12023.0,,,,240.0,139,169.0,1250,345.0,715.0,3700.0,775.0,,2000.0,,4304.0,25955,66777,0.72,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.93
2024,March, TSFNP061067223 ,Punjab,3758.0,1007.0,4765.0,121.0,32.0,154.0,44969.0,3474.0,48443.0,10842.0,,,,240.0,139,169.0,1250,,,1850.0,,,3000.0,3300.0,2248.0,23333,25109,0.52,Regular,Above 30%,150  175,100  125,100  125,40K  50K,0.96
2024,March, TSFNP061067225 ,Punjab,3398.0,635.0,4033.0,110.0,20.0,130.0,40478.0,3127.0,43605.0,10842.0,,,,240.0,139,169.0,1250,226.0,616.0,1850.0,,,3000.0,5150.0,2024.0,25801,17803,0.41,Regular,Above 30%,125  150,125  150,175  200,40K  50K,0.97
2024,March, TSFNP061067227 ,Punjab,4367.0,1081.0,5448.0,141.0,35.0,176.0,34043.0,2753.0,36796.0,10842.0,,,,240.0,139,169.0,1250,,,3700.0,775.0,,2000.0,,1702.0,21112,15684,0.43,Regular,Above 30%,175  200,150  175,125  150,35K  40K,0.99
2024,March, TSFNP061067238 ,Punjab,7497.0,1248.0,8745.0,242.0,40.0,282.0,77160.0,5961.0,83120.0,11134.0,,,,240.0,139,169.0,1250,226.0,616.0,3700.0,875.0,200.0,1970.0,5500.0,3858.0,30172,52948,0.64,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.92
2024,March, TSFNP061067239 ,Punjab,5192.0,1101.0,6293.0,167.0,36.0,203.0,58705.0,4535.0,63240.0,11134.0,,,,240.0,139,169.0,1250,345.0,616.0,3700.0,875.0,200.0,4440.0,8400.0,2935.0,34739,28501,0.45,Regular,Above 30%,Above 200,150  175,150  175,Above 50K,1.0
2024,March, TSFNP061067240 ,Punjab,5106.0,966.0,6072.0,165.0,31.0,196.0,57790.0,4464.0,62255.0,11134.0,,,,240.0,139,169.0,1250,345.0,715.0,3700.0,875.0,200.0,2790.0,5500.0,2890.0,30242,32013,0.51,Regular,Above 30%,175  200,150  175,175  200,Above 50K,0.91
2024,March, TSFNP061067276 ,Punjab,4937.0,874.0,5811.0,159.0,28.0,187.0,56060.0,4331.0,60390.0,11134.0,,,,240.0,139,169.0,1250,345.0,715.0,1850.0,875.0,200.0,1040.0,3750.0,2803.0,24805,35586,0.59,Regular,Above 30%,175  200,150  175,150  175,Above 50K,0.99
2024,March, TSFNP061067277 ,Punjab,5955.0,872.0,6827.0,192.0,28.0,220.0,65036.0,5024.0,70060.0,11134.0,,,,240.0,139,169.0,1250,,,1850.0,,,1040.0,3750.0,3252.0,23118,46942,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.98
2024,March, TSFNP061067278 ,Punjab,7572.0,1149.0,8721.0,244.0,37.0,281.0,77719.0,6004.0,83723.0,11134.0,,,,240.0,139,169.0,1250,345.0,616.0,3700.0,875.0,200.0,4740.0,8820.0,3886.0,36409,47313,0.57,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,March, TSFTSK000145180 ,Assam,4622.0,1178.0,5800.0,149.0,38.0,187.0,61278.0,4131.0,65410.0,5500.0,,,,240.0,139,,1250,345.0,715.0,5500.0,775.0,200.0,2000.0,,3064.0,20023,45386,0.69,Regular,Above 30%,175  200,Below 50,Below 50,Above 50K,0.95
2024,March, TSFTSK000198172 ,Meghalaya,5387.0,1167.0,6554.0,174.0,38.0,211.0,66094.0,4665.0,70759.0,5500.0,,,,240.0,139,,1250,345.0,715.0,5500.0,775.0,200.0,2000.0,2000.0,3305.0,22264,48495,0.69,Regular,Above 30%,Above 200,Below 50,Below 50,Above 50K,0.86
2024,March, TSFTSK001395010 ,Arunachal Pradesh,6860.0,1470.0,8330.0,221.0,47.0,269.0,55855.0,3918.0,59774.0,5500.0,,,,240.0,139,,1250,345.0,,5500.0,775.0,200.0,2000.0,,2793.0,19037,40737,0.68,Regular,Above 30%,Above 200,Below 50,Below 50,Above 50K,0.91
2024,March, TSFTSO006896022 ,Jammu & Kashmir,4464.0,912.0,5376.0,144.0,29.0,173.0,48951.0,3987.0,52938.0,5500.0,,,,240.0,139,,1250,345.0,,5500.0,775.0,200.0,2000.0,3500.0,2448.0,22192,30747,0.58,Regular,Above 30%,150  175,Below 50,Below 50,Above 50K,0.94
2024,March, TSFNK000182159 ,Assam,,,,,,,,,,,,,,240.0,139,,1250,345.0,616.0,5500.0,775.0,200.0,2000.0,,,11361,11361,0.0,Regular,Below 0%,Below 50,Below 50,Below 50,Below 10K,0.0
2024,March, TSFNO001478055 ,Jammu & Kashmir,1954.0,717.0,2671.0,63.0,23.0,86.0,15725.0,1344.0,17068.0,5500.0,,,,240.0,139,,1250,345.0,,5500.0,775.0,200.0,2000.0,,786.0,17030,38,0.0,Regular,0%  5%,75  100,Below 50,Below 50,10K  20K,0.0
2024,March, TSFTSK000119170 ,Assam,1513.0,758.0,2271.0,49.0,24.0,73.0,22728.0,1532.0,24261.0,8500.0,,,,240.0,139,,1250,345.0,616.0,5500.0,775.0,200.0,2000.0,,1136.0,20997,3264,0.13,Regular,10%  15%,50  75,Below 50,Below 50,20K  25K,0.99
2024,March, TSFTSK003613005 ,Nagaland,,,,,,,,,,,,,,240.0,139,,1250,345.0,,5500.0,775.0,200.0,2000.0,,,10744,10744,0.0,Regular,Below 0%,Below 50,Below 50,Below 50,Below 10K,0.0
2024,August, TSFTSK000902083 ,Tripura,2976.0,1048.0,4024.0,99.0,35.0,134.0,42127.0,2840.0,44967.0,10842.0,,,,240.0,139,169.0,1250,345.0,715.0,,875.0,,872.0,,2248.0,17990,26977,0.6,Captive,Above 30%,125  150,Above 200,75  100,40K  50K,0.92
2024,August, TSFTSK000902085 ,Tripura,5085.0,941.0,6026.0,170.0,31.0,201.0,65629.0,4424.0,70054.0,10842.0,,,,240.0,139,169.0,1250,345.0,715.0,,875.0,,1038.0,5000.0,3503.0,24411,45643,0.65,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.96
2024,August, TSFTSK000902086 ,Tripura,5422.0,1017.0,6439.0,181.0,34.0,215.0,68932.0,4647.0,73579.0,11134.0,,2500.0,,240.0,139,,1250,345.0,715.0,,875.0,,590.0,5800.0,3679.0,27562,46018,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,August, TSFTSK000902087 ,Tripura,4263.0,762.0,5025.0,142.0,25.0,168.0,56437.0,3805.0,60242.0,11134.0,,,,240.0,139,176.0,1250,,,,438.0,,208.0,3000.0,3012.0,19892,40350,0.67,Regular,Above 30%,150  175,175  200,150  175,Above 50K,0.98
2024,August, TSFTSK000902088 ,Tripura,1585.0,381.0,1966.0,53.0,13.0,66.0,22431.0,1512.0,23944.0,8000.0,,,,240.0,139,,1250,345.0,715.0,,,,2500.0,,1197.0,14681,9262,0.39,Captive,Above 30%,50  75,Below 50,Below 50,20K  25K,1.0
2024,August, TSFTSK000902089 ,Tripura,3615.0,795.0,4410.0,121.0,27.0,147.0,49286.0,3323.0,52608.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,1143.0,6800.0,2630.0,25743,26865,0.51,Regular,Above 30%,125  150,150  175,50  75,Above 50K,0.99
2024,August, TSFTSK000902090 ,Tripura,4653.0,870.0,5523.0,155.0,29.0,184.0,60847.0,4102.0,64949.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,1672.0,6460.0,3247.0,26549,38399,0.59,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,1.0
2024,August, TSFTSK000902091 ,Tripura,8126.0,1390.0,9516.0,271.0,46.0,317.0,92836.0,6259.0,99095.0,11134.0,,,2200.0,240.0,139,169.0,1250,345.0,715.0,,875.0,,991.0,5640.0,4955.0,28947,70148,0.71,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,August, TSFTSK000902092 ,Tripura,4003.0,743.0,4746.0,133.0,25.0,158.0,53573.0,3612.0,57184.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,941.0,5800.0,2859.0,24770,32414,0.57,Regular,Above 30%,150  175,150  175,150  175,Above 50K,0.86
2024,August, TSFTSK000902093 ,Tripura,6876.0,1118.0,7994.0,229.0,37.0,266.0,82410.0,5556.0,87966.0,11573.0,,7950.0,,240.0,139,176.0,1250,345.0,715.0,,875.0,,1515.0,6960.0,4398.0,36432,51534,0.59,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,August, TSFTSK000902094 ,Tripura,2602.0,587.0,3189.0,87.0,20.0,106.0,36478.0,2459.0,38938.0,10842.0,,,,240.0,139,176.0,1250,345.0,715.0,,,,2500.0,4200.0,1947.0,22650,16288,0.42,Regular,Above 30%,100  125,125  150,125  150,35K  40K,0.79
2024,August, TSFTSK000902098 ,Tripura,4820.0,914.0,5734.0,161.0,30.0,191.0,62733.0,4229.0,66963.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,2381.0,5760.0,3348.0,26659,40304,0.6,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,0.97
2024,August, TSFTSK000902099 ,Tripura,4379.0,840.0,5219.0,146.0,28.0,174.0,57814.0,3898.0,61712.0,11924.0,,,,240.0,139,176.0,1250,226.0,616.0,,875.0,,1882.0,7200.0,3086.0,27909,33803,0.55,Regular,Above 30%,150  175,Above 200,125  150,Above 50K,0.99
2024,August, TSFTSK000902100 ,Tripura,5331.0,920.0,6251.0,178.0,31.0,208.0,68001.0,4584.0,72585.0,11924.0,,,,240.0,139,169.0,1250,226.0,616.0,,875.0,,993.0,3000.0,3629.0,23356,49229,0.68,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,August, TSFTSK000902101 ,Tripura,4765.0,1000.0,5765.0,159.0,33.0,192.0,62270.0,4198.0,66468.0,11924.0,,,,240.0,139,176.0,1250,226.0,616.0,,875.0,,1782.0,6000.0,3323.0,26847,39621,0.6,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,0.92
2024,August, TSFTSK000902103 ,Tripura,7763.0,1065.0,8828.0,259.0,36.0,294.0,89813.0,6055.0,95867.0,8924.0,,16030.0,,240.0,139,176.0,1250,226.0,616.0,,875.0,,1783.0,13000.0,4793.0,48348,47519,0.5,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.91
2024,August, TSFTSK000902105 ,Tripura,3517.0,746.0,4263.0,117.0,25.0,142.0,47977.0,3234.0,51211.0,11924.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,2312.0,6000.0,2561.0,26832,24379,0.48,Regular,Above 30%,125  150,100  125,100  125,Above 50K,0.96
2024,August, TSFTSK000902106 ,Tripura,5626.0,1005.0,6631.0,188.0,34.0,221.0,70897.0,4780.0,75676.0,11924.0,,6950.0,,240.0,139,176.0,1250,345.0,715.0,,875.0,,2500.0,3360.0,3784.0,32553,43123,0.57,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,August, TSFTSK000902107 ,Tripura,4546.0,897.0,5443.0,152.0,30.0,181.0,59721.0,4026.0,63747.0,11924.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,934.0,6840.0,3187.0,26921,36827,0.58,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,0.99
2024,August, TSFTSK000902108 ,Tripura,2173.0,526.0,2699.0,72.0,18.0,90.0,30765.0,2074.0,32839.0,11924.0,,,,240.0,139,176.0,1250,345.0,616.0,,875.0,,1296.0,6600.0,1642.0,25399,7441,0.23,Regular,20%  25%,75  100,100  125,75  100,30K  35K,0.99
2024,August, TSFTSK000902109 ,Tripura,2867.0,621.0,3488.0,96.0,21.0,116.0,39783.0,2682.0,42465.0,11924.0,,,,240.0,139,176.0,1250,345.0,616.0,,875.0,,2500.0,5760.0,2123.0,26244,16221,0.38,Regular,Above 30%,100  125,125  150,75  100,40K  50K,0.96
2024,August, TSFTSK000902110 ,Tripura,4017.0,1014.0,5031.0,134.0,34.0,168.0,54108.0,3648.0,57756.0,11924.0,,,,240.0,139,176.0,1250,345.0,616.0,,875.0,,1071.0,3850.0,2888.0,23669,34086,0.59,Regular,Above 30%,150  175,150  175,150  175,Above 50K,0.96
2024,August, TSFTSK000902111 ,Tripura,3621.0,797.0,4418.0,121.0,27.0,147.0,49363.0,3328.0,52691.0,11924.0,,,,240.0,139,176.0,1250,345.0,616.0,,875.0,,1255.0,5760.0,2635.0,25510,27181,0.52,Regular,Above 30%,125  150,175  200,125  150,Above 50K,0.91
2024,August, TSFTSK000902112 ,Tripura,3413.0,696.0,4109.0,114.0,23.0,137.0,46594.0,3141.0,49735.0,11924.0,,,,240.0,139,169.0,1250,345.0,715.0,,438.0,,1250.0,1750.0,2487.0,21001,28734,0.58,Regular,Above 30%,125  150,150  175,125  150,40K  50K,0.99
2024,August, TSFTSK000902114 ,Tripura,5553.0,1020.0,6573.0,185.0,34.0,219.0,70201.0,4733.0,74933.0,8924.0,,1900.0,,240.0,139,176.0,1250,,,,438.0,,932.0,3000.0,3747.0,21040,53894,0.72,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,1.0
2024,August, TSFTSK000902115 ,Tripura,5363.0,1069.0,6432.0,179.0,36.0,214.0,68391.0,4611.0,73001.0,11924.0,,3050.0,,240.0,139,176.0,1250,226.0,616.0,,875.0,,2665.0,5500.0,3650.0,30607,42394,0.58,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,August, TSFTSK000902116 ,Tripura,3576.0,612.0,4188.0,119.0,20.0,140.0,48370.0,3261.0,51631.0,10842.0,,1000.0,,240.0,139,169.0,1250,345.0,616.0,,875.0,,2500.0,4440.0,2582.0,25293,26338,0.51,Regular,Above 30%,125  150,150  175,50  75,Above 50K,0.96
2024,August, TSFTSK000902117 ,Tripura,2862.0,753.0,3615.0,95.0,25.0,121.0,40028.0,2699.0,42727.0,10341.0,,1050.0,,240.0,139,169.0,1250,,,,438.0,,1250.0,1750.0,2136.0,19058,23669,0.55,Regular,Above 30%,100  125,125  150,100  125,40K  50K,0.99
2024,August, TSFTSK000902118 ,Tripura,5211.0,927.0,6138.0,174.0,31.0,205.0,66844.0,4506.0,71350.0,11924.0,,3025.0,,240.0,139,169.0,1250,345.0,715.0,,875.0,,1293.0,5400.0,3567.0,29237,42113,0.59,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,August, TSFTSK000902119 ,Tripura,3231.0,596.0,3827.0,108.0,20.0,128.0,44148.0,2976.0,47124.0,10842.0,,1600.0,,240.0,139,169.0,1250,345.0,616.0,,875.0,,2500.0,6720.0,2356.0,27948,19177,0.41,Regular,Above 30%,125  150,125  150,150  175,40K  50K,0.99
2024,August, TSFTSK000902120 ,Tripura,3472.0,635.0,4107.0,116.0,21.0,137.0,47164.0,3180.0,50344.0,10842.0,,1050.0,30000.0,240.0,139,176.0,1250,345.0,715.0,,875.0,,2500.0,4800.0,2517.0,55745,5401,0.11,Regular,Below 0%,125  150,175  200,150  175,Above 50K,0.63
2024,August, TSFTSK000902121 ,Tripura,5944.0,969.0,6913.0,198.0,32.0,230.0,73938.0,4985.0,78923.0,11134.0,,,,240.0,139,176.0,1250,,,,438.0,,4365.0,3950.0,3946.0,25933,52990,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,August, TSFTSK000902122 ,Tripura,3054.0,402.0,3456.0,102.0,13.0,115.0,41557.0,2802.0,44359.0,11134.0,,1050.0,30000.0,240.0,139,169.0,1250,345.0,616.0,,875.0,,1042.0,9000.0,2218.0,58373,14014,0.32,Regular,Below 0%,100  125,175  200,175  200,40K  50K,0.62
2024,August, TSFTSK000902171 ,Tripura,2178.0,714.0,2892.0,73.0,24.0,96.0,21164.0,1485.0,22648.0,10842.0,,,,240.0,139,176.0,1250,,,,875.0,,2500.0,,1132.0,17450,5198,0.23,Captive,20%  25%,75  100,100  125,100  125,20K  25K,0.97
2024,August, TSFTSK000902173 ,Tripura,4805.0,943.0,5748.0,160.0,31.0,192.0,62616.0,4221.0,66837.0,10842.0,,,,240.0,139,176.0,1250,345.0,715.0,,875.0,,4744.0,5800.0,3342.0,28764,38073,0.57,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,0.99
2024,August, TSFTSK000928012 ,Assam,5209.0,1644.0,6853.0,174.0,55.0,228.0,67299.0,4537.0,71836.0,11134.0,,500.0,,240.0,139,,1250,345.0,715.0,5500.0,775.0,550.0,1000.0,6600.0,3592.0,32635,39201,0.55,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,1.0
2024,August, TSFTSK000928013 ,Assam,6123.0,1818.0,7941.0,204.0,61.0,265.0,75907.0,5117.0,81024.0,11134.0,,5400.0,,240.0,139,176.0,1250,345.0,715.0,5500.0,775.0,550.0,2470.0,5400.0,4051.0,38441,42583,0.53,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.88
2024,August, TSFTSK000928017 ,Assam,4559.0,1358.0,5917.0,152.0,45.0,197.0,60605.0,4086.0,64691.0,11573.0,,1000.0,,240.0,139,,1250,345.0,715.0,5500.0,775.0,550.0,5830.0,7000.0,3235.0,38447,26244,0.41,Regular,Above 30%,175  200,Above 200,Above 200,Above 50K,0.97
2024,August, TSFTSK000928019 ,Assam,4782.0,1091.0,5873.0,159.0,36.0,196.0,62602.0,4220.0,66823.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,5500.0,775.0,550.0,2605.0,5160.0,3341.0,32226,34597,0.52,Regular,Above 30%,175  200,150  175,150  175,Above 50K,1.0
2024,August, TSFTSK000928020 ,Assam,6523.0,1387.0,7910.0,217.0,46.0,264.0,79375.0,5351.0,84726.0,11134.0,,,,240.0,139,176.0,1250,345.0,715.0,5500.0,775.0,550.0,2676.0,6000.0,4236.0,34032,50694,0.6,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.94
2024,August, TSFTSK000928025 ,Assam,3153.0,837.0,3990.0,105.0,28.0,133.0,43772.0,2951.0,46723.0,11134.0,,1000.0,,240.0,139,169.0,1250,226.0,616.0,5500.0,775.0,550.0,2500.0,6000.0,2336.0,32731,13993,0.3,Regular,25%  30%,125  150,125  150,125  150,40K  50K,0.96
2024,August, TSFTSK000928026 ,Assam,4343.0,1412.0,5755.0,145.0,47.0,192.0,58323.0,3932.0,62255.0,11134.0,,,,240.0,139,176.0,1250,226.0,616.0,,775.0,550.0,500.0,6000.0,3113.0,25015,37240,0.6,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,0.97
2024,August, TSFTSK000928027 ,Assam,7313.0,1638.0,8951.0,244.0,55.0,298.0,86044.0,5801.0,91845.0,12098.0,,,,240.0,139,176.0,1250,226.0,616.0,5500.0,775.0,550.0,2000.0,5000.0,4592.0,33458,58387,0.64,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,August, TSFTSK000928028 ,Assam,3074.0,813.0,3887.0,102.0,27.0,130.0,42753.0,2882.0,45635.0,10842.0,,1500.0,,240.0,139,176.0,1250,226.0,616.0,,775.0,550.0,2566.0,5000.0,2282.0,26458,19177,0.42,Regular,Above 30%,125  150,75  100,100  125,40K  50K,1.0
2024,August, TSFTSK000928029 ,Assam,5387.0,1240.0,6627.0,180.0,41.0,221.0,68732.0,4634.0,73365.0,11134.0,,1000.0,,240.0,139,,1250,345.0,715.0,2750.0,388.0,275.0,1892.0,2700.0,3668.0,26791,46574,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,August, TSFTSK000928163 ,Assam,2544.0,603.0,3147.0,85.0,20.0,105.0,35807.0,2414.0,38221.0,8000.0,,,,240.0,139,176.0,1250,226.0,616.0,2750.0,388.0,275.0,1892.0,2700.0,1911.0,20859,17362,0.45,Regular,Above 30%,100  125,75  100,50  75,35K  40K,0.95
2024,August, TSFTSK000967007 ,Tripura,9293.0,1729.0,11022.0,310.0,58.0,367.0,102636.0,6919.0,109555.0,11573.0,,1050.0,,240.0,139,169.0,1250,,,,438.0,,1250.0,2000.0,5478.0,23881,85674,0.78,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,August, TSFTSK000967008 ,Tripura,4436.0,905.0,5341.0,148.0,30.0,178.0,58533.0,3946.0,62479.0,10842.0,,,,240.0,139,169.0,1250,345.0,715.0,,875.0,,1372.0,4800.0,3124.0,24166,38313,0.61,Regular,Above 30%,175  200,100  125,175  200,Above 50K,1.0
2024,August, TSFTSK000967009 ,Tripura,5027.0,1256.0,6283.0,168.0,42.0,209.0,43884.0,3078.0,46962.0,11573.0,,1050.0,30000.0,240.0,139,169.0,1250,,,,292.0,,833.0,,2348.0,48189,1227,0.03,Regular,Below 0%,Above 200,Above 200,Above 200,40K  50K,0.92
2024,August, TSFTSK000967010 ,Tripura,5375.0,1192.0,6567.0,179.0,40.0,219.0,46138.0,3237.0,49375.0,11134.0,,,,240.0,139,169.0,1250,,,,292.0,,833.0,,2469.0,16821,32554,0.66,Regular,Above 30%,Above 200,Above 200,175  200,40K  50K,0.98
2024,August, TSFTSK000967011 ,Tripura,4964.0,1136.0,6100.0,165.0,38.0,203.0,64548.0,4352.0,68899.0,11134.0,,,,240.0,139,169.0,1250,345.0,715.0,,875.0,,2207.0,4800.0,3445.0,25614,43285,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,August, TSFTSK000967012 ,Tripura,5029.0,988.0,6017.0,168.0,33.0,201.0,65107.0,4389.0,69496.0,11134.0,,,,240.0,139,169.0,1250,345.0,715.0,,875.0,,2500.0,4200.0,3475.0,25337,44160,0.64,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,1.0
2024,August, TSFTSK000967013 ,Tripura,4416.0,953.0,5369.0,147.0,32.0,179.0,58387.0,3936.0,62323.0,11134.0,,,,240.0,139,169.0,1250,226.0,616.0,,438.0,,1622.0,2400.0,3116.0,21645,40678,0.65,Regular,Above 30%,175  200,175  200,Above 200,Above 50K,0.98
2024,August, TSFTSK000967014 ,Tripura,3038.0,764.0,3802.0,101.0,25.0,127.0,42198.0,2845.0,45043.0,11134.0,,,,240.0,139,169.0,1250,226.0,616.0,,875.0,,2500.0,4800.0,2252.0,24497,20546,0.46,Regular,Above 30%,125  150,150  175,100  125,40K  50K,0.92
2024,August, TSFTSK000967015 ,Tripura,4683.0,1069.0,5752.0,156.0,36.0,192.0,61486.0,4145.0,65631.0,11134.0,,,,240.0,139,169.0,1250,,,,438.0,,1622.0,2400.0,3282.0,20968,44663,0.68,Regular,Above 30%,175  200,Above 200,Above 200,Above 50K,1.0
2024,August, TSFTSK000967016 ,Tripura,2795.0,688.0,3483.0,93.0,23.0,116.0,39060.0,2633.0,41693.0,10842.0,,,,240.0,139,169.0,1250,226.0,616.0,,875.0,,1000.0,4800.0,2085.0,22537,19156,0.46,Regular,Above 30%,100  125,125  150,100  125,40K  50K,0.98
2024,August, TSFTSK000967018 ,Tripura,3440.0,713.0,4153.0,115.0,24.0,138.0,46963.0,3166.0,50129.0,11134.0,,,,240.0,139,169.0,1250,345.0,616.0,,438.0,,1250.0,2000.0,2506.0,20382,29746,0.59,Regular,Above 30%,125  150,125  150,125  150,Above 50K,0.93
2024,August, TSFTSK000967019 ,Tripura,3301.0,687.0,3988.0,110.0,23.0,133.0,45213.0,3048.0,48261.0,10842.0,,,,240.0,139,169.0,1250,111.0,,,438.0,,1137.0,2400.0,2413.0,19433,28828,0.6,Regular,Above 30%,125  150,125  150,100  125,40K  50K,1.0
2024,August, TSFTSK000967020 ,Tripura,2655.0,549.0,3204.0,89.0,18.0,107.0,37039.0,2497.0,39536.0,10842.0,,,,240.0,139,169.0,1250,345.0,616.0,,438.0,,1137.0,2400.0,1977.0,19847,19689,0.5,Regular,Above 30%,100  125,125  150,125  150,35K  40K,1.0
